movie_id,name,release_date,release_year,imdb_id
1620,Raat - The Terror,2013-09-27,2013,
1621,Boss,2013-10-16,2013,tt2571140
1622,Rajula - A Tale From The Himalayas,2013-10-18,2013,
1623,Shahid,2013-10-18,2013,tt2181831
1624,The Dirty Dancer,2013-09-27,2013,
1625,Best Partner,2005-12-30,2005,
1626,Mr. Prime Minister,2005-12-30,2005,tt0813539
1627,Shikhar,2005-12-30,2005,tt0475627
1628,Lagan - The Dedication,2005-12-16,2005,
1629,Namkeen,2005-12-16,2005,
1630,Kachchi Kali,2005-12-09,2005,
1631,Khooni,2005-01-28,2005,
1632,Darinda,2005-12-09,2005,
1633,Chaska - An Addiction,2005-12-23,2005,
1634,Shraddha Shakti Jai Ambe Maa,2005-12-02,2005,
1635,Bhog Ras,2005-05-13,2005,
1636,Ho Jaata Hai Pyar,2005-12-02,2005,
1637,Bobby - Love & Lust,2005-11-25,2005,
1638,The Film,2005-11-25,2005,tt0466546
1639,Sitam,2005-11-18,2005,
1640,Yaad Rakhenge Aap,2005-11-18,2005,
1641,Taj Mahal - An Eternal Love Story,2005-11-18,2005,tt0328503
1642,Angoor,2005-11-02,2005,
1643,Bad Friend,2005-11-04,2005,
1644,U Bomsi N Me,2005-10-21,2005,
1645,Raja Bhai Lagey Raho,2005-10-28,2005,
1646,Missed Call,2005-10-14,2005,
1647,Hanuman,2005-10-21,2005,tt0488836
1648,Ek Hi Bhool,2005-10-14,2005,
1649,Koi Aap Sa,2005-10-14,2005,
1650,Bold,2005-10-07,2005,
1651,Main Meri Patni Aur Woh,2005-10-07,2005,tt0485513
1652,Saathi - The Companion,2005-10-07,2005,
1653,Main Phir Aaungi,2013-10-25,2013,
1654,Titar Fanda - A Death Trap,2013-10-25,2013,
1655,Amdavad Junction,2013-10-25,2013,
1656,Dilli Gang,2013-10-25,2013,
1657,Wake Up India,2013-10-25,2013,tt3766798
1658,Ishq Actually,2013-10-25,2013,
1659,Sooper Se Ooper,2013-10-25,2013,tt3005850
1660,Mickey Virus,2013-10-25,2013,tt2796318
1661,Ek Pal Pyar Ka,2005-09-30,2005,
1662,Vishwas - The Power Of Faith,2005-09-30,2005,
1663,Siskiyaan,2005-09-30,2005,
1664,Sau Jhooth Ek Sach,2005-09-16,2005,
1665,Dansh,2005-09-02,2005,
1666,Kasak,2005-09-30,2005,tt0470398
1667,Rain,2005-09-30,2005,
1668,Sauda - The Deal,2005-09-30,2005,
1669,Maine Gandhi Ko Nahin Mara,2005-09-30,2005,tt0454504
1670,2 Piece,2005-09-23,2005,
1671,Meri Aashiqui,2005-09-23,2005,
1672,Mumbai Godfather,2005-09-23,2005,
1673,Kal - Yesterday & Tomorrow,2005-09-16,2005,
1674,Jalwa - Fun In Love,2005-09-09,2005,
1675,Karavaas - The Punishment,2005-09-09,2005,
1676,Gumnaam,2005-09-09,2005,
1677,Topless,2005-09-09,2005,
1678,Ab Tumhari Bari,2005-09-02,2005,
1679,Ramji Londonwaley,2005-09-02,2005,tt0476848
1680,Aashiq Banaye Aapne,2005-09-02,2005,
1681,Charitraheen - Ek Naari Ki Vyatha,2005-08-26,2005,
1682,Bhaggmati - The Queen Of Fortunes,2005-08-26,2005,
1683,Double Cross - Ek Dhoka,2005-08-12,2005,tt0489028
1684,Agni Prem,2005-08-12,2005,
1685,Ram Balram Aur Ramkali,2005-08-05,2005,
1686,Shwet - White Rainbow,2005-08-05,2005,
1687,Sunsaan Mahal,2005-07-29,2005,
1688,Unlimited Nasha,2005-07-29,2005,
1689,7 1/2 Phere,2005-07-29,2005,
1690,Hum Tum Aur Mom,2005-07-22,2005,
1691,Mazaa Mazaa...,2005-07-15,2005,
1692,Mashooka,2005-07-15,2005,
1693,Kiska Hai Intezaar,2005-07-08,2005,
1694,Matrubhoomi,2005-07-08,2005,
1695,Jism Farosh,2005-07-01,2005,
1696,Billi - The Wild Cat,2005-07-01,2005,
1697,Hot Mashooka - A Dangerous Lover,2005-06-24,2005,
1698,Chetna - The Excitement,2005-06-24,2005,tt0487149
1699,99.9 FM,2005-06-17,2005,tt0926029
1700,Bachke Rehna Re Baba,2005-06-17,2005,tt0451639
1701,Shaukkeen,2005-06-03,2005,
1702,Mastaani... Lost In A Crowd Of Two,2005-06-03,2005,
1703,Koi Mere Dil Mein Hai,2005-06-03,2005,tt0478868
1704,Time Pass,2005-06-03,2005,
1705,Shabnam Mousi,2005-05-20,2005,tt0459133
1706,Petrol,2005-05-20,2005,
1707,Nazar,2005-05-20,2005,
1708,Naina,2005-05-20,2005,tt0443594
1709,Har Raat Naya Saudagar,2005-05-13,2005,
1710,Bose - The Forgotten Hero,2005-05-13,2005,
1711,Krrish 3,2013-11-01,2013,
1712,Minus 1,2005-04-29,2005,
1713,Revati,2005-04-29,2005,tt0420123
1714,Dreams - Sapnay Sach Honge...,2005-04-22,2005,
1715,Garma Garam,2005-04-15,2005,
1716,Sab Kuch Nahin Kuch Bhi Nahin,2005-04-15,2005,
1717,Kuchh Meetha Ho Jaye,2005-04-15,2005,tt0453748
1718,Khamoshh... Khauff Ki Raat,2005-04-15,2005,tt0437279
1719,Munnibai B.A. B. Com,2005-04-08,2005,
1720,Kahani Ek Devi Ki...,2013-11-08,2013,
1721,Huff! It's Too Much,2013-11-08,2013,
1722,Satya 2,2013-11-08,2013,tt3059106
1723,Mumbai Xpress,2005-04-15,2005,
1724,Naam Gum Jaayega,2005-04-08,2005,
1725,C U At 9,2005-04-01,2005,
1726,Laila - A Mystery,2005-04-01,2005,
1727,Yehi Hai High Society,2005-03-25,2005,
1728,Dhamkee - The Extortion,2005-03-18,2005,
1729,Classic Dance Of Love,2005-03-18,2005,tt0454433
1730,Chai Pani Etc...,2005-03-11,2005,
1731,Chand Bujh Gaya,2005-03-11,2005,
1732,Mahiya - Call Of Love...,2005-03-11,2005,
1733,Karam,2005-03-11,2005,tt0444849
1734,White Noise,2005-03-04,2005,
1735,Chand Sa Roshan Chehra,2005-03-04,2005,tt0466367
1736,Premsutra,2005-02-25,2005,
1737,Sins,2005-02-25,2005,
1738,Shobhayatra,2005-02-25,2005,
1739,Nigehbaan - The Third Eye,2005-02-25,2005,
1740,Fun... Can Be Dangerous Sometimes,2005-02-25,2005,tt0497620
1741,Qatal-E-Aam,2005-02-18,2005,
1742,Jurm,2005-02-18,2005,tt0445022
1743,Kaya Taran,2005-02-11,2005,
1744,Hum Dum,2005-02-11,2005,
1745,Chaahat Ek Nasha...,2005-02-11,2005,tt0447890
1746,Sheesha,2005-02-11,2005,tt0445056
1747,Main Cabraywali,2005-02-25,2005,
1748,Madhu Ki Baatein,2005-02-25,2005,
1749,Mein Bikaaoo On Sale,2005-02-11,2005,
1750,Garam,2005-02-11,2005,
1751,Wife Hai To Life Hai,2005-02-11,2005,
1752,Ek Alag Mausam,2005-02-04,2005,
1753,Bullet Ek Dhamaka,2005-02-04,2005,tt0483239
1754,Tezaab - The Acid of Love,2005-02-04,2005,
1755,Padmashree Laloo Prasad Yadav,2005-01-28,2005,tt0435259
1756,Naari Ek Khilona,2005-01-21,2005,
1757,Model - The Beauty,2005-01-21,2005,
1758,Kkamjori - The Weakness,2005-01-21,2005,
1759,Kaam Milan,2005-01-14,2005,
1760,Amu,2005-01-07,2005,
1761,Yehi Hai Zindagi,2005-01-07,2005,
1762,Rog,2005-01-07,2005,tt0443208
1763,Kaand - Black Scandal,2013-11-15,2013,
1764,Rajjo,2013-11-15,2013,tt2438764
1765,Goliyon Ki Raasleela Ram - Leela,2013-11-15,2013,tt2215477
1766,Kamakshee - The Fire Of Love,2004-12-24,2004,
1767,Aabra Ka Daabra 3D,2004-12-24,2004,tt1137434
1768,Khaufnaak Shikanja,2004-12-17,2004,
1769,Smile Please,2004-12-17,2004,
1770,Kuchh To Gadbad Hai,2004-12-17,2004,
1771,Alibaba Aur 40 Chor,2004-12-10,2004,
1772,Rok Sako To Rok Lo,2004-12-10,2004,tt0423087
1773,Where's The Party Yaar,2004-05-28,2004,tt0306228
1774,God Only Knows!,2004-01-16,2004,
1775,Hyderabad Blues 2 - Rearranged Marriage,2004-07-02,2004,
1776,Dance Like A Man,2004-10-01,2004,
1777,Morning Raga,2004-10-29,2004,tt0419974
1778,Knock Knock I'm Looking To Marry,2003-12-26,2003,
1779,Mr. Lonely Miss Lovely,2004-02-20,2004,
1780,Shola - Fire Of Love,2004-12-03,2004,
1781,Ab... Bas!,2004-11-26,2004,
1782,Patli Kamar Lambe Baal,2004-11-19,2004,
1783,Stop!,2004-11-05,2004,
1784,The Power Of Woman - Tezaab,2004-10-29,2004,
1785,Sambandh - The Relation,2004-10-29,2004,
1786,Kiss Kis Ko,2004-10-29,2004,
1787,Aaj Jana Hai Ke Pyaar Kya Hai...,2004-11-12,2004,
1788,Dil Mein Basakar Dekho,2004-11-12,2004,
1789,Zakhmi Nagin,2004-11-12,2004,
1790,Kis Kis Ki Kismet,2004-10-22,2004,tt0442799
1791,Bhola In Bollywood,2004-10-15,2004,tt0497887
1792,Dil Bechara Pyaar Ka Maara,2004-10-15,2004,tt0432506
1793,Hatya - The Murder,2004-10-15,2004,tt0432536
1794,Cheekh,2004-10-29,2004,
1795,A Story Of Call Girl,2004-10-22,2004,
1796,Kaam Kriya,2004-10-15,2004,
1797,Let's Enjoy,2004-10-01,2004,
1798,Mysterries Shaque...,2004-10-01,2004,
1799,Satya Bol,2004-10-01,2004,
1800,AK - 47,2004-10-01,2004,
1801,Popcorn Khao! Mast Ho Jao,2004-10-01,2004,tt0430480
1802,Tauba Tauba,2004-10-01,2004,
1803,Chadhti Jawaani,2004-09-24,2004,
1804,Lou... Ek Ehsaas,2004-09-17,2004,
1805,30 Days,2004-09-24,2004,
1806,Hum Kaun Hai,2004-09-03,2004,
1807,Hottest Mail.Com,2004-09-03,2004,
1808,Jail Queens,2004-09-03,2004,
1809,Khoob Milai Jodi,2004-09-03,2004,
1810,Jism Aur Kamasutra,2004-08-27,2004,
1811,3 In 1,2013-11-22,2013,
1812,Gori Tere Pyaar Mein,2013-11-22,2013,tt2275794
1813,Singh Saab The Great,2013-11-22,2013,tt2437954
1814,Kalyug... 5000,2004-08-27,2004,
1815,School,2004-08-20,2004,
1816,Kuchh Kaha Aapne,2004-08-20,2004,
1817,Ishq Qayamat,2004-08-20,2004,
1818,Mirchi - It's Hot,2004-08-13,2004,
1819,Prarambh - The Beginning,2004-08-13,2004,
1820,Kaun Hai Jo Sapno Mein Aaya,2004-08-13,2004,tt0400571
1821,Dhanno Dhabe Wali,2004-08-06,2004,
1822,Hosh,2004-08-06,2004,
1823,Ek Raat Shaitaan Ke Saath,2004-07-30,2004,
1824,Tadap - The Desire,2004-07-30,2004,
1825,Gori Khol Darwaza,2004-07-16,2004,
1826,Gupt Gyan,2004-07-09,2004,
1827,Uff Mirchi,2004-07-02,2004,
1828,Thoda Tum Badlo Thoda Hum,2004-07-02,2004,tt0420250
1829,Shikaar - The Musical Thriller,2004-07-02,2004,
1830,Chot,2004-06-18,2004,
1831,Ek Aur Amar Premm,2004-05-21,2004,
1832,Dukaan - The Body Shop,2004-05-21,2004,
1833,Garam Dukaan,2004-05-28,2004,
1834,Uff Kya Jaadoo Mohabbat Hai..!,2004-05-21,2004,
1835,Sheen,2004-05-07,2004,tt0410954
1836,Nar Naari,2004-04-30,2004,
1837,Dhandha,2004-04-23,2004,
1838,Kids No.1,2004-04-16,2004,
1839,Sabse Badi Ganga Ki Saugandh,2004-05-07,2004,
1840,Ek Namard,2004-05-07,2004,
1841,Hasino Ka Dalal,2004-05-07,2004,
1842,Kya... Aisaa Hota Hai Pyaar,2004-04-23,2004,
1843,Khula Bazaar,2004-04-16,2004,
1844,Maut Ki Dahshat,2004-04-16,2004,
1845,Bazaar - The Market Of Love Lust And Desire,2004-04-09,2004,
1846,Poocho Mere Dil Se,2004-04-09,2004,
1847,Jungle Ka Sher,2004-04-02,2004,
1848,Silence Please... The Dressing Room,2004-04-09,2004,
1849,Meenaxi - Tale Of 3 Cities,2004-04-02,2004,tt0366761
1850,The Unfaithful Hawas,2004-03-26,2004,
1851,...Woh,2004-03-26,2004,
1852,Daulat Ki Hawas,2004-03-19,2004,
1853,Raaton Ki Rani,2004-03-19,2004,
1854,Kaash... Hamara Dil Pagal Na Hota,2004-03-19,2004,
1855,Vajra - The Weapon,2004-03-12,2004,
1856,Kabhi Kranti Kabhie Jung,2004-03-12,2004,
1857,Shamshaan Ghat,2004-03-26,2004,
1858,Ek Bhool Choti Si,2004-03-26,2004,
1859,Julie Ki Jawani,2004-04-16,2004,
1860,Junglee Sherni,2004-03-05,2004,
1861,Tu Bal Brahmachari Main Hoon Kanya Kunwari,2004-01-02,2004,
1862,Pyasi Bhootani,2004-01-16,2004,
1863,Maut Ke Peeche Maut,2004-01-30,2004,
1864,Pyar Mein Sab Kuch Hota Hai,2004-02-06,2004,
1865,Bullet Raja,2013-11-29,2013,tt2551378
1866,Tum - A Dangerous Obsession,2004-02-20,2004,
1867,Golden Bar,2004-02-27,2004,
1868,Anokha Anubhav,2004-02-27,2004,
1869,Pyaasi Naagin,2004-02-27,2004,
1870,Mission Mumbai,2004-03-05,2004,
1871,Bindiya Aur Bandook 2,2003-12-26,2003,
1872,Pyaasa Haiwan,2003-11-28,2003,
1873,Ek Raaz Mere Dil Mein Hai,2003-12-19,2003,
1874,Sparsh - The Touch,2003-11-14,2003,
1875,Dangerous Night - Khatarnaak Raat,2003-12-19,2003,
1876,Tawayaf,2003-11-21,2003,
1877,Jung Ke Sholay,2003-10-24,2003,
1878,Jaal Pe Jaal,2003-06-06,2003,
1879,Pyasi Chandni,2003-06-13,2003,
1880,Jungle Ki Nagin,2003-06-13,2003,
1881,Tu Ladki Hai Badnam Gali Ki,2003-05-30,2003,
1882,Pyaasi,2003-05-02,2003,
1883,Anchhuyee,2003-05-02,2003,
1884,Gori Aur Kali,2003-09-26,2003,
1885,Aaja Meri Bahon Mein,2003-08-29,2003,
1886,Oh Meri Jaan,2003-03-21,2003,
1887,Prem Tapasya,2003-01-03,2003,
1888,Dil Se Teri Yaad Na Jaaye,2003-09-26,2003,
1889,Miss India - The Mystery,2003-09-19,2003,
1890,Duplicate Jaani Dushman,2003-09-05,2003,
1891,2 October,2003-09-05,2003,
1892,Humein Tumse Pyar Ho Gaya Chupke Chupke,2003-08-22,2003,
1893,Zahreela Badan,2003-08-22,2003,
1894,Mahima Kashi Vishwanath Ki,2003-08-08,2003,
1895,Aisaa Kyon,2003-08-08,2003,
1896,Basti,2003-08-08,2003,tt0377126
1897,Chaalbaaz,2003-08-01,2003,
1898,Bad Boys,2003-07-25,2003,
1899,Maa Santoshi Maa,2003-07-18,2003,
1900,Kahan Ho Tum!,2003-07-11,2003,
1901,Koi Hai...,2003-06-06,2003,
1902,Border Hindustan Ka,2003-06-20,2003,
1903,Kyon?,2003-08-29,2003,
1904,Lady James Bond,2003-04-25,2003,
1905,Prachin Kaam Sutra,2003-04-18,2003,
1906,Jai Mata Vaibhav Laxmi,2003-04-18,2003,
1907,Dabdaba,2003-03-28,2003,
1908,Om,2003-03-21,2003,tt0358613
1909,Bhoot Ke Peechhe Bhoot,2003-03-14,2003,
1910,Meri Ganga Ki Saugandh,2003-03-14,2003,
1911,Bawaal... The Panga,2003-03-14,2003,
1912,Shiva Ka Insaaf,2003-02-28,2003,
1913,Phir Aayegi Woh Raat,2003-02-28,2003,
1914,Bollywood Hollywood,2003-01-03,2003,
1915,Pyasa Jism,2003-01-17,2003,
1916,Rajkumari,2003-01-17,2003,
1917,Tantrik Shakti,2003-01-17,2003,
1918,Love In Jungle,2003-01-17,2003,
1919,Kora Badan,2003-01-24,2003,
1920,Hum Hain Pyaar Mein,2003-01-31,2003,
1921,Amma,2003-01-31,2003,
1922,Raghu More Bachelor Of Hearts,2003-01-10,2003,
1923,Jai Mahalaxmi,2013-12-06,2013,
1924,Club 60,2013-12-06,2013,
1925,R... Rajkumar,2013-12-06,2013,
1926,64 Kaam Kalayen,2002-12-27,2002,
1927,Yeh Hai Basti Badmashon Ki,2002-12-27,2002,
1928,Baaghi Aurat,2002-12-06,2002,
1929,Main Zulm Ko Mitaa Doingi,2002-12-06,2002,
1930,Pratha,2002-11-29,2002,
1931,Garam Honth,2002-11-29,2002,
1932,Garibon Ka Daata,2002-11-29,2002,
1933,Resham Dunkkk,2013-12-13,2013,
1934,Shringaar,2013-12-13,2013,
1935,What The Fish,2013-12-13,2013,tt3357416
1936,Jackpot,2013-12-13,2013,tt3309662
1937,Desh Devi Maa Ashapura Madhwali,2002-11-29,2002,
1938,Khooni Shaitan,2002-11-15,2002,
1939,Reshma Aur Sultan,2002-11-15,2002,
1940,Hum Hain Bharatwasi,2002-11-05,2002,
1941,Ang Se Ang Laga Lay,2002-11-01,2002,
1942,I Love Julie,2002-10-25,2002,
1943,The Truth... Yathharth,2002-10-18,2002,
1944,Husn Aur Talwar,2002-10-11,2002,
1945,Leela,2002-11-01,2002,
1946,Darwaza,2002-09-27,2002,
1947,Raat Ke Saudagar,2002-09-27,2002,
1948,Basanti Ki Shaadi Honeymoon Gabbar Ka,2002-09-20,2002,
1949,Khoobsoorat Khiladi,2002-09-20,2002,
1950,Bombay Crime,2002-08-23,2002,
1951,Agni Varsha,2002-08-30,2002,tt0326722
1952,Yeh Kaisi Mohabbat,2002-09-13,2002,tt0316911
1953,Marshal,2002-09-13,2002,
1954,Jungle Hero,2002-09-13,2002,
1955,The Dirty MMS,2013-12-20,2013,
1956,Dhoom 3,2013-12-20,2013,tt1833673
1957,Gangobai,2002-08-16,2002,
1958,Sholabai,2002-08-16,2002,
1959,Biwi Anari Saali Khiladi,2002-08-09,2002,
1960,Border Kashmir,2002-07-19,2002,
1961,The Great Kaamdev,2002-07-12,2002,
1962,Aadhamkor Hasina,2002-06-21,2002,
1963,Saat Saheliyan,2002-06-14,2002,
1964,Chandni Bani Chudail,2002-06-07,2002,
1965,Beauty Parlour,2002-06-07,2002,
1966,Shaheed- E-Azam,2002-05-31,2002,tt4063584
1967,Tera Tota Meri Maina,2002-05-17,2002,
1968,Sindoor Ki Saugandh,2002-05-17,2002,
1969,Sanam Tere Pyaar Mein,2002-05-17,2002,
1970,Jaan Pe Khelenge Hum,2002-05-17,2002,
1971,Danger,2002-05-17,2002,
1972,Return Of Gadar Ek Desh Premi,2002-05-03,2002,
1973,Lal Salaam,2002-05-03,2002,
1974,Qaidi,2002-05-03,2002,
1975,Duplicate Sholay,2002-04-26,2002,
1976,Badmaash No. 1,2002-04-05,2002,
1977,Pyar Ki Dhun,2002-04-26,2002,
1978,Bharat Bhagya Vidhata,2002-04-19,2002,
1979,Aakhri Inteqam,2002-03-15,2002,
1980,Ansh,2002-04-12,2002,
1981,Angaar - The Fire,2002-04-05,2002,
1982,Durga,2002-03-29,2002,
1983,Jeene Nahin Doongi,2002-03-08,2002,
1984,Madam No. 1,2002-02-22,2002,
1985,Zindagi Aur Maut,2002-02-22,2002,
1986,Jo Dar Gaya Samjho Mar Gaya,2002-02-22,2002,
1987,Ek Aur Visphot,2002-02-15,2002,
1988,Yeh Mohabbat Hai,2002-02-08,2002,tt0309087
1989,Memsaab No 1,2002-02-08,2002,
1990,Aakheer,2002-01-25,2002,
1991,Khooni Bistar,2002-01-18,2002,
1992,Her Nights,2002-01-18,2002,
1993,Qatil Chudail,2002-01-04,2002,
1994,Kunwari Chudail,2002-01-11,2002,
1995,Mahal,2002-01-11,2002,
1996,Everybody Says I'm Fine,2002-07-26,2002,
1997,Heroine No. 1,2001-12-21,2001,
1998,Inth Ka Jawaab Patthar,2001-12-21,2001,
1999,Badla Sherni Ka,2001-12-14,2001,
2000,Tamboo Mein Bamboo,2001-12-14,2001,
2001,Meri Adalat,2001-12-14,2001,
2002,Jai Kaali,2001-12-07,2001,
2003,Mokssh,2013-12-27,2013,
2004,Bhadaas,2013-12-27,2013,
2005,Mahabharat,2013-12-27,2013,
2006,Aadmi Aur Aurat,2001-11-30,2001,
2007,Arjun Devaa,2001-11-23,2001,
2008,Vahshi Aatma,2001-12-07,2001,
2009,Tujhko Pukare Mera Pyaar,2001-12-07,2001,
2010,Veer Savarkar,2001-11-30,2001,
2011,Five Rifles,2001-11-16,2001,
2012,Bollywood Calling,2001-11-23,2001,
2013,Kahaani Saali Jeeja Ki,2001-11-16,2001,
2014,Junglee Tarzan,2001-11-16,2001,
2015,Ghar Mein Ho Saali To Pura Saal Diwali,2001-11-16,2001,
2016,Ladki Jawaan Padosi Pareshan,2001-11-16,2001,
2017,Woh Kaun Thi,2001-11-02,2001,
2018,Kaam Granth,2001-11-09,2001,
2019,Maut Ka Khel,2001-11-09,2001,
2020,Maut Ki Haveli,2001-11-09,2001,
2021,Mitti,2001-10-26,2001,tt0446159
2022,Hello Girls,2001-10-19,2001,
2023,Be-Lagaam,2001-10-19,2001,tt0494924
2024,Saugandh Geeta Ki,2001-10-05,2001,
2025,Rakhail No. 1,2001-10-12,2001,
2026,Dial 100,2001-10-05,2001,
2027,Pyaar Zindagi Hai,2001-09-07,2001,tt0847758
2028,Shirdi Sai Baba,2001-09-07,2001,
2029,Bholi Bhali Ladki,2001-08-31,2001,
2030,Dal - The Gang,2001-08-31,2001,
2031,Phoolan Bai,2001-08-24,2001,
2032,Meri Dhoti Tera Ghagra,2001-08-24,2001,
2033,Saaya Kaali Raat Mein,2001-08-03,2001,
2034,Ek Lootera,2001-08-03,2001,
2035,Aag Ke Sholay,2001-08-03,2001,
2036,Inteqam,2001-07-27,2001,
2037,Saali Gharwali Aur Baharwali,2001-07-27,2001,
2038,Ek Aur Jung,2001-07-20,2001,
2039,Gumnaam Qatil,2001-07-13,2001,
2040,Sindoor Mange Khoon,2001-07-13,2001,
2041,Queen Of Khajuraho,2001-07-06,2001,
2042,Main Hoon Beauty Queen,2001-07-06,2001,
2043,Meri Pyaari Bahania Banegi Dulhania,2001-08-17,2001,
2044,Prem Ras,2001-08-17,2001,
2045,Menka,2001-06-22,2001,
2046,Kama Sundari,2001-06-22,2001,
2047,Josh-E-Jawaani,2001-06-15,2001,
2048,Mera Saaya,2001-06-15,2001,
2049,Tahkhana,2001-06-01,2001,
2050,Biwi Aur Padosan,2001-06-01,2001,
2051,Avgat,2001-06-01,2001,
2052,Zaroorat,2001-06-01,2001,
2053,Mr. Joe B. Carvalho,2014-01-03,2014,
2054,Kaamukta,2001-06-08,2001,
2055,Paagalpan,2001-06-08,2001,tt0285319
2056,Bengal Tiger,2001-06-08,2001,tt0477574
2057,Laal Joda,2001-05-11,2001,
2058,Jaydev,2001-05-25,2001,
2059,Hawas Ki Raat,2001-05-11,2001,
2060,Ramgadh Ki Ramkali,2001-05-04,2001,
2061,Kuch Karo Na,2001-05-04,2001,
2062,Gumnaam Hai Koi,2001-05-04,2001,
2063,Uljhan,2001-05-04,2001,
2064,Khatron Ke Khiladi,2001-05-04,2001,
2065,Aadamkhor Daayan,2001-04-27,2001,
2066,Mahaarani,2001-04-27,2001,
2067,Yaariyan,2014-01-10,2014,
2068,Dedh Ishqiya,2014-01-10,2014,tt2675978
2069,Yeh Shabnam Bani Shola,2001-04-27,2001,
2070,Chehra Maut Ka,2001-04-13,2001,
2071,Shola Aur Barood,2001-04-13,2001,
2072,Jungle Ki Sherni,2001-04-06,2001,
2073,Rahul,2001-04-06,2001,tt0277981
2074,Malkin,2001-04-06,2001,
2075,Daku Rani,2001-03-23,2001,
2076,Yeh Hai Pyar Ka Mausam,2001-03-23,2001,
2077,Rupa Rani Ramkali,2001-03-23,2001,
2078,Main Hoon Kunwari Dulhan,2001-03-16,2001,
2079,Dafan,2001-03-16,2001,
2080,Jagira,2001-02-16,2001,
2081,Vatsyayana Kamsutra,2001-03-09,2001,
2082,Qatil Haseeno Ka,2001-03-02,2001,
2083,Jalta Badan,2001-02-23,2001,
2084,Badla Aurat Ka,2001-02-16,2001,
2085,Hum Deewane Pyar Ke,2001-02-16,2001,
2086,Haseena Dacait,2001-02-02,2001,
2087,Shaheed-E-Kargil - A True Story,2001-01-26,2001,
2088,Andheri Raaton Mein,2001-01-26,2001,
2089,Daku Bhairav Singh,2001-01-26,2001,
2090,Baghaawat... Ek Jung,2001-01-26,2001,
2091,The Telephone,2001-01-26,2001,
2092,Galiyon Ka Baadshah,2001-01-05,2001,
2093,Bindiya Maange Bandook,2001-01-05,2001,
2094,Bhairav,2001-01-19,2001,tt0466208
2095,Main Jyoti Tu Jwala,2001-01-26,2001,
2096,Om Dar-B-Dar,2014-01-17,2014,
2097,Strings Of Paasion,2014-01-17,2014,tt1867064
2098,Paranthe Wali Gali,2014-01-17,2014,tt2907156
2099,Miss Lovely,2014-01-17,2014,
2100,Karle Pyaar Karle,2014-01-17,2014,tt3465488
2101,Jai Ho,2014-01-24,2014,tt1188982
2102,Khooni Kala Jadu,2000-12-29,2000,
2103,Hari Bhari,2000-12-29,2000,tt0272651
2104,One By Two,2014-01-31,2014,tt2951576
2105,Jallad No. 1,2000-12-22,2000,tt0354662
2106,Glamour Girl,2000-12-15,2000,
2107,Bhai Thakur,2000-12-08,2000,tt0271996
2108,Ghaath,2000-12-08,2000,tt0213677
2109,Jwalamukhi,2000-11-24,2000,
2110,Mita De Bindiya Utha Le Bandook,2000-11-17,2000,
2111,Snip!,2000-12-08,2000,
2112,Shamshaan,2000-11-17,2000,
2113,Club Dancer No. 1 - Gulabi Raatein,2000-11-17,2000,
2114,Daku Maharani,2000-11-17,2000,
2115,Dolly Darling,2000-11-17,2000,
2116,Saali Poori Gharwali,2000-11-10,2000,
2117,Krishna Tere Desh Mein,2000-11-10,2000,
2118,Kaali Ki Saugandh,2000-11-10,2000,
2119,Aakhri Dacait,2000-11-10,2000,
2120,Chudail Ki Raat,2000-11-03,2000,
2121,Daku Kali Bhawani,2000-10-27,2000,
2122,Patthar Aur Payal,2000-10-27,2000,
2123,Kaali Pahadi,2000-10-20,2000,
2124,Ya Rab,2014-02-07,2014,tt3303416
2125,Babloo Happy Hai,2014-02-07,2014,tt3426144
2126,Heartless,2014-02-07,2014,tt3334348
2127,Hasee Toh Phasee,2014-02-07,2014,tt3173910
2128,Ganga Dacait,2000-10-06,2000,
2129,Naakhoon,2000-09-15,2000,
2130,Kairee,2000-09-29,2000,
2131,Raat Ki Baat,2000-10-06,2000,
2132,Jwaala Daku,2000-09-29,2000,
2133,Dacait,2000-09-29,2000,
2134,Bewafa Qatil,2000-09-22,2000,
2135,Khooni Shikunja,2000-09-22,2000,
2136,Bhai No. 1,2000-09-22,2000,
2137,Kaali Topi Laal Rumaal,2000-09-15,2000,
2138,Daku Ganga Jamuna,2000-09-15,2000,
2139,Geeta Mera Naam,2000-09-01,2000,
2140,The Revenge Geeta Mera Naam,2000-09-01,2000,tt0778824
2141,Rani Mera Naam,2000-08-25,2000,
2142,Justice Chowdhary,2000-08-04,2000,
2143,Bandh Kamre Mein,2000-08-18,2000,
2144,Murde Ki Maut,2000-08-18,2000,
2145,Bijlee,2000-08-04,2000,
2146,Kothewali,2000-07-28,2000,
2147,Saamri,2000-07-28,2000,
2148,Lady Dacait,2000-07-28,2000,
2149,Gunday,2014-02-14,2014,tt2574698
2150,Nidaan,2000-07-28,2000,tt0273884
2151,Papa The Great,2000-07-28,2000,
2152,Ek Nari Do Roop,2000-07-28,2000,
2153,Kabrastan,2000-07-21,2000,
2154,Kaala Mandir,2000-07-21,2000,
2155,Aakhri Raat,2000-03-31,2000,
2156,Haseeno Ka Mela,2000-07-07,2000,
2157,Daku Dilruba,2000-07-14,2000,
2158,Jai Bhawani,2000-07-14,2000,
2159,Yeh Hai Prem Janjaal,2000-06-23,2000,
2160,Raat Rani,2000-07-07,2000,
2161,Champakali,2000-06-23,2000,
2162,Apradhi Kaun?,2000-06-02,2000,
2163,Sultana Mera Naam,2000-06-02,2000,
